"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1319",-0.686,5.357,5.239,-0.879,-3.41,4.009,3.524,2.224,4.654,1.142,2.736,-3.715,0.427,3.602,-9.208,4.667,8.197,2.122,7.157,7.008,2.775,-3.996,5.365,5.657,6.005,7.008,-3.043,-2.813,-2.23,3.139,2.533,-1.611,2.143,2.9,4.304,4.786,-7.274,0.535,0.267,7.797,2.728,0.859,3.055,7.518,-6.059,-0.0659999999999999,-2.93,4.425,4.796,12.948,9.647,12.721,-4.525,-14.847,2.36,15.605,11.838,11.845,15.418,-1.379,18.766,21.904,-2.677,20.945,27.402,-21.044,22.244,-9.36,-1.361,9.928,8.533,0.411,9.549,11.612,12.321,10.971,-23.222,-15,-5.039,15.114,7.751,11.221,-19.795,25.189,23.652,24.904,-26.706,-27.318,25.767,22.196,21.769,26.282,23.469,25.466,24.397,22.096,24.323,-5.389,1.11,-2.978
"1320",-2.029,7.046,7.361,0.592,-0.16,5.378,4.967,5.34,6.157,1.626,2.222,-1.756,2.447,3.299,-5.711,6.483,9.671,2.851,9.183,8.016,4.259,-3.917,7.239,6.056,7.738,8.016,-1.074,-1.137,-0.918,4.738,4.873,3.381,4.753,4.727,4.828,5.302,-7.455,1.283,3.647,8.809,4.75,1.301,4.716,10.284,-5.004,1.893,1.929,5.5,5.809,13.808,12.012,15.488,-1.395,-19.275,4.956,18.59,14.779,12.647,18.452,2.895,21.811,25.443,2.717,24.296,28.871,-12.89,23.023,-4.225,3.252,11.754,11.178,5.318,12.928,13.64,14.425,13.835,-14.472,-4.437,1.233,19.201,10.529,15.309,-11.094,25.93,24.371,25.165,-28.261,-28.885,26.056,25.07,23.562,28.306,24.933,25.654,24.688,23.326,25.605,-0.0189999999999999,9.406,6.1
"1321",1.456,11.157,10.173,6.697,5.703,9.361,9.752,8.861,10.795,7.899,5.706,2.868,6.692,4.026,-1.67,10.26,12.846,8.088,12.623,9.357,9.73,-3.032,8.793,7.347,11.539,9.357,4.077,5.331,4.983,9.264,9.467,8.286,8.346,9.435,8.153,8.573,-3.82,7.574,7.95,12.16,9.451,7.297,9.466,12.088,-0.181,7.369,7.902,7.374,7.281,16.372,13.061,19.661,2.516,-15.159,10.34,24.559,16.975,16.868,24.414,8.175,21.687,28.36,8.964,28.377,28.508,-4.475,24.46,2.223,8.686,16.29,16.364,11.233,17.924,18.368,18.981,19.127,-5.455,8.919,8.659,24.146,13.193,20.71,1.703,26.994,25.299,25.79,-21.091,-21.645,26.316,26.996,25.516,28.853,26.709,25.995,25.526,25.305,27.125,8.287,17.475,16.044
"1322",8.666,16.842,13.83,12.441,14.753,14.55,15.507,14.952,16.569,14.324,12.625,12.688,12.985,7.232,7.924,14.127,15.952,14.412,18.239,12.073,16.099,3.816,11.103,10.317,16.34,12.073,13.61,10.732,13.95,14.626,15.464,15.642,12.563,15.408,14.06,14.378,4.905,14.545,14.783,16.723,15.666,13.778,14.997,15.264,8.496,12.252,14.773,10.88,10.561,20.662,15.438,25.518,8.21,-3.591,15.349,28.459,19.195,21.348,29.006,11.096,23.24,28.374,12.472,31.21,29.249,3.196,25.511,8.874,14.642,21.732,23.132,14.698,20.819,23.679,24.098,24.987,4.341,13.941,14.882,28.736,15.517,27.906,9.09,27.603,25.931,27.156,-10.053,-10.514,27.087,26.983,27.22,28.192,27.922,27.27,26.764,26.178,27.633,13.628,21.685,19.579
"1323",13.46,19.91,16.988,13.938,17.161,15.352,17.841,18.835,19.042,15.626,16.129,17.461,16.206,9.448,14.588,16.415,17.764,15.317,22.592,14.301,18.133,7.488,14.426,13.057,18.943,14.301,17.485,11.792,16.941,15.595,18.682,18.734,15.378,17.948,14.706,15.02,10.006,16.361,17.415,18.898,18.301,15.584,17.248,18.146,14.244,13.891,18.267,13.638,13.064,23.285,18.471,27.661,10.174,1.707,19.332,32.412,22.148,24.483,32.267,16.181,25.085,28.233,17.622,29.462,28.105,10.118,27.505,14.393,20.021,24.237,26.66,21.225,21.148,25.957,26.204,27.28,12.392,23.158,19.945,31.181,17.799,31.573,15.753,28.786,27.306,28.908,-4.13,-4.55,27.806,26.346,27.122,27.625,27.565,28.232,27.619,25.213,26.444,18.345,29.372,28.207
"1324",17.769,25.153,20.283,17.214,19.892,16.585,22.851,23.686,23.625,18.487,16.818,20.014,19.175,10.316,18.244,18.127,19.105,17.496,26.996,15.08,22.184,8.074,13.662,13.134,23.737,15.08,19.69,14.837,19.14,16.881,24.097,22.713,19.609,23.267,16.26,16.542,12.074,19.505,21.976,24.366,23.03,19.22,21.502,22.518,16.227,16.829,21.734,13.826,13.239,27.304,21.393,31.364,14.309,4.459,23.401,35.011,27.291,28.4,31.734,19.077,28.412,28.405,21.031,26.92,28.039,13.535,28.388,16.981,22.243,27.5,30.568,23.695,20.81,28.665,28.688,29.966,16.105,24.243,21.901,31.638,18.395,34.812,17.921,29.478,27.865,29.091,-0.478,-0.837,27.847,26.215,27.132,27.512,27.008,28.51,27.674,24.725,25.804,20.304,30.282,28.968
"1325",14.505,23.902,20.495,16.37,16.584,17.565,21.549,22.241,22.253,17.79,15.855,15.361,17.88,11.034,13.072,18.953,19.903,17.375,25.519,16.374,20.653,8.447,14.016,14.14,23.236,16.374,15.738,14.378,16.098,17.896,22.745,20.939,19.668,22.098,16.761,17.015,10.205,17.853,20.41,24.066,21.942,17.851,20.356,23.31,13.041,16.846,19.395,14.33,13.598,27.2,21.893,30.532,15.701,4.161,22.929,34.118,27.769,27.833,30.501,18.104,28.808,28.343,19.8,26.585,27.516,12.13,28.317,15.814,21.295,26.688,29.424,22.035,20.607,27.849,27.99,28.917,12.789,21.855,20.043,30.989,17.757,33.695,16.718,28.893,27.762,29.069,-2.844,-3.23,27.466,26.08,26.403,27.18,27.129,28.061,27.345,24.668,26.007,18.9,27.522,25.69
"1326",12.736,18.952,16.806,12.077,12.554,14.278,16.36,17.37,17.305,13.602,13.812,12.327,14.078,9.928,9.397,15.535,17.124,13.633,21.363,15.272,15.878,4.753,12.569,12.924,18.581,15.272,12.557,10.485,12.847,14.011,17.424,15.711,14.947,16.703,14.209,14.528,6.643,13.958,15.467,19.648,16.63,13.588,15.57,20.137,9.804,12.774,14.342,12.494,12.003,24.078,21.174,25.843,11.875,-2.422,18.806,29.675,24.285,25.476,28.506,14.315,27.457,28.746,15.983,26.809,27.028,5.995,28.029,10.548,16.161,24.953,26.265,18.087,20.389,26.332,26.493,27.039,7.147,15.884,16.078,28.884,17.002,30.429,10.654,28.611,27.519,28.567,-10.072,-10.563,27.25,25.987,25.991,27.133,26.433,27.571,27.05,24.048,25.499,14.684,21.808,19.864
"1327",6.447,13.608,13.653,8.413,5.275,11.175,11.632,10.138,12.498,8.894,8.741,5.573,8.639,7.58,2.282,12.626,14.776,9.721,15.293,13.36,9.766,1.414,10.218,11.159,15.703,13.36,5.601,7.585,6.013,10.98,10.776,8.126,11.282,11.116,10.71,11.081,-0.196,7.576,8.286,17.294,10.338,8.172,11.314,15.619,2.563,9.54,7.075,9.711,9.394,21.984,16.455,23.247,7.354,-10.967,12.763,24.708,19.258,20.573,22.982,9.786,24.402,27.051,10.436,24.609,27.738,-1.743,26.436,3.794,9.22,19.74,19.461,12.869,16.334,21.38,21.647,21.365,-2.881,6.105,9.053,22.999,13.738,24.392,1.216,27.927,26.739,28.401,-17.957,-18.509,27.292,25.164,23.663,25.794,24.983,27.513,26.816,23.002,24.214,8.116,14.622,11.748
"1328",0.468999999999999,4.95,7.602,-0.873,-2.644,5.347,1.858,1.192,2.9,0.22,4.156,-2.834,1.393,6.3,-7.121,6.033,9.358,2.938,7.936,9.545,-0.386,-0.152,7.131,8.214,7.57,9.545,-2.614,-0.965,-1.474,4.606,0.703,-1.131,3.75,1.081,5.92,6.39,-5.725,-0.552,-1.158,8.679,-0.247000000000001,-1.584,1.782,10.801,-4.393,1.49,-1.869,5.703,5.834,17.09,13.259,16.533,3.956,-15.777,4.531,18.577,15.238,14.678,18.092,2.353,21.001,23.878,2.556,20.973,26.348,-11.817,25.534,-3.501,2.909,12.927,10.759,6.218,11.135,14.97,15.528,14.083,-14.963,-0.847,1.182,17.487,8.908,15.187,-7.228,27.329,26.039,26.896,-23.748,-24.323,26.769,22.177,20.494,23.561,24.726,27.005,26.133,22.98,24.43,0.912,10.153,7.5
"1329",-1.653,3.49,4.478,-0.85,-4.235,6.272,1.951,1.521,3,1.025,3.782,-5.384,0.116,6.164,-10.931,5.347,8.68,3.039,6.174,10.15,1.074,-2.475,8.391,9.901,5.511,10.15,-4.766,-1.784,-3.158,5.451,-0.398,-1.359,1.914,0.791,6.318,6.746,-7.691,-0.356,-0.638,7.802,0.643,-0.378,1.371,6.084,-6.693,0.727,-2.842,7.131,7.208,13.128,8.611,10.316,-2.971,-18.185,3.454,10.985,9.534,12.815,12.518,0.571,16.612,20.626,-0.492,18.312,25.973,-19.514,22.637,-9.231,-1.501,10.462,7.945,3.504,7.978,12.062,12.671,10.702,-19.643,-5.969,-3.115,14.725,6.08,10.602,-15.898,25.244,23.79,24.721,-30.023,-30.712,25.575,19.815,18.844,22.339,22.517,25.751,24.75,20.906,22.662,-4.498,6.536,3.493
"1330",2.818,2.706,4.346,-1.713,0.256,3.847,0.897,0.733,1.653,0.231,4.954,-0.17,1.14,6.403,-5.042,3.787,7.361,2.295,4.749,7.694,-0.94,-2.738,7.616,8.574,4.725,7.694,0.537,-2.325,1.48,3.063,-1.146,0.291,1.4,0.014,4.475,4.928,-4.477,1.372,-1.271,6.063,-0.731,-0.986,0.435,5.794,-1.573,-0.326,-0.722,6.365,6.556,12.424,8.296,10.204,-5.895,-19.14,-1.886,11.176,8.843,9.542,10.92,-3.85,16.139,17.389,-6.325,16.735,25.848,-23.253,23.07,-11.631,-3.103,6.788,4.433,-1.312,5.2,8.331,9.076,6.717,-24.408,-10.365,-6.7,11.29,4.137,5.869,-18.812,25.481,24.047,24.679,-33.063,-33.841,25.183,18.891,19.326,24.173,23.362,25.365,24.385,21.635,23.194,-7.394,-0.234,-3.147
"1331",2.508,6.213,6.16,1.222,1.668,4.646,4.741,3.815,5.667,2.716,4.834,0.8,2.653,3.955,-4.448,5.131,8.471,3.456,7.705,7.958,3.527,-5.416,6.521,6.947,6.983,7.958,1.683,-0.211,2.452,3.732,3.174,2.786,3.198,3.734,5.178,5.621,-5.394,3.688,1.922,8.421,3.545,2.058,4.235,8.338,-1.926,1.635,1.759,5.487,5.773,12.758,10.529,12.306,-6.787,-20.534,1.117,14.214,11.864,10.965,12.915,-1.689,18.576,20.842,-3.732,19.495,26.137,-21.012,22.672,-10.563,-2.817,9.043,7.293,0.298,7.98,10.555,11.041,9.339,-17.978,-10.97,-3.181,13.283,6.081,8.647,-16.147,25.079,23.618,24.471,-33.512,-34.308,24.762,20.895,20.516,24.993,23.375,24.905,24.071,21.139,23.476,-4.452,1.592,-1.503
"1332",2.267,10.22,9.343,5.404,3.65,8.8,8.84,8.121,9.899,6.351,5.829,2.376,5.782,4.215,-1.123,9.348,11.925,7.296,11.226,9.53,8.133,-3.575,7.179,6.987,10.604,9.53,3.193,4.238,3.823,8.571,8.279,6.571,7.256,8.247,7.972,8.364,-3.323,6.114,6.703,11.517,8.477,5.667,8.39,11.572,-0.0880000000000001,6.202,5.25,6.618,6.797,14.745,12.839,16.242,-4.708,-16.751,8.037,18.847,15.185,14.181,17.892,5.002,21.428,25.285,5.701,23.577,27.338,-18.56,23.692,-6.864,3.12,13.22,13.427,7.536,12.759,14.511,14.985,14.704,-10.735,-3.214,3.037,18.119,10.269,16.313,-6.279,25.262,23.982,24.851,-31.328,-32.089,24.754,24.723,22.512,26.888,24.205,24.959,24.288,22.182,24.736,1.814,10.113,7.024
"1333",3.417,13.386,8.604,7.003,8.482,7.467,11.953,12.827,12.621,8.403,6.379,6.57,7.921,4.77,2.898,8.135,10.977,7.311,15.337,7.901,12.343,-1.141,6.638,5.956,11.324,7.901,7.245,4.171,7.657,7.235,12.732,11.793,7.021,11.637,6.679,7.12,0.0580000000000003,9.014,11.688,12.824,12.91,9.729,10.598,10.512,2.494,5.601,10.431,5.942,5.987,16.269,11.692,19.284,2.054,-8.954,14.703,22.52,15.275,19.596,24.521,10.763,20.632,28.54,12.08,27.495,28.629,-5.665,24.773,2.046,9.439,19.584,21.116,13.15,16.772,20.954,21.3,21.929,-5.729,5.441,8.277,25.211,13.018,24.073,3.943,26.757,25.46,25.754,-21.416,-21.991,25.946,26.883,26.187,29.354,26.217,25.749,25.059,24.489,26.591,8.282,15.255,11.858
"1334",9.114,15.066,15.166,11.456,13.779,15.365,13.802,14.003,15.273,13.325,12.003,11.778,12.953,7.268,8.689,15.865,17.293,14.024,16.882,13.883,15.051,2.445,12.144,10.877,15.766,13.883,12.466,10.06,12.781,15.43,13.825,15.192,13.662,13.517,13.912,14.212,4.554,13.572,13.663,16.229,14.121,12.888,14.085,17.133,8.396,12.624,14.4,11.83,11.516,18.437,17.756,22.683,7.598,-2.781,15.94,27.645,20.093,21.765,27.45,12.528,23.923,29.231,14.439,30.493,28.911,2.442,26.494,8.142,14.031,22.13,24.283,16.404,20.286,23.577,23.799,25.134,4.995,14.94,15.126,27.987,16.074,29.137,11.096,27.772,26.408,27.285,-12.596,-13.096,26.523,27.426,26.753,28.37,27.308,26.42,25.791,25.256,26.966,14.05,21.205,19.331
"1335",13.169,18.171,18.164,12.999,17.407,16.136,16.61,17.225,18.082,15.02,15.49,16.641,16.09,8.55,14.524,17.136,18.318,15.623,20.804,15.121,17.089,6.492,13.601,12.465,18.579,15.121,16.834,11.106,16.257,16.088,16.798,18.217,16.337,16.423,15.509,15.785,9.163,15.645,16.181,18.705,16.655,14.678,16.485,20.679,12.894,13.874,18.639,13.546,13.044,22.189,20.594,26.735,12.097,1.573,19.708,31.617,23.54,23.623,30.894,16.673,26.234,28.425,19.126,28.56,27.727,10.276,27.777,14.005,18.698,23.596,26.674,21.757,21.095,25.032,25.278,26.765,12.328,20.929,19.407,30.045,17.772,32.287,14.954,28.461,27.358,28.489,-4.035,-4.44,27.374,26.455,26.867,27.409,27.197,27.546,26.698,24.77,25.813,17.467,28.255,26.029
"1336",16.119,22.017,21.851,16.539,17.974,18.945,20.5,20.672,21.962,18.066,17.336,17.863,18.65,10.557,15.366,20.395,20.99,18.049,24.152,18.113,20.801,8.832,17.172,16.043,22.321,18.113,17.899,14.621,17.704,18.999,20.361,20.593,20.403,20.273,17.797,18.034,10.583,18.645,19.623,22.257,20.272,17.961,20.126,24.856,14.602,17.212,19.568,16.782,16.076,25.572,24.692,29.855,14.823,4.142,23.428,33.894,27.53,26.919,30.532,19.609,28.887,28.233,23.406,27.036,27.377,14.045,28.482,17.065,21.974,26.441,30.133,25.404,20.974,27.497,27.502,29.114,15.32,24.982,21.514,30.558,18.16,35.677,17.528,28.797,27.578,29.198,-1.274,-1.661,27.6,26.143,26.656,27.415,26.989,28.175,27.149,24.648,25.579,19.579,31.3,29.308
"1337",14.955,22.006,21.238,15.833,16.685,18.206,20.081,21.39,21.176,17.615,15.783,15.593,17.983,10.582,13.531,19.51,20.325,17.449,24.362,17.801,19.978,7.802,15.324,15.15,22.382,17.801,15.841,13.959,16.125,18.299,20.689,21.311,19.703,20.139,17.333,17.587,9.823,18.311,19.953,22.532,20.361,17.522,19.404,24.157,13.092,16.573,20.09,15.312,14.678,26.598,23.072,30.838,16.341,3.528,23.755,33.797,27.377,26.93,30.693,19.808,29.619,28.742,22.368,26.333,27.708,12.33,28.571,15.44,20.469,26.276,29.288,24.256,20.519,27.449,27.622,28.946,12.46,21.718,19.877,30.597,17.872,34.538,16.271,29.105,27.965,29.215,-4.337,-4.752,27.782,26.143,26.282,27.096,26.882,28.197,27.507,24.561,25.872,18.744,28.637,26.166
"1338",12.664,18.516,16.65,12.334,13.219,15.772,16.096,16.685,17.041,14.459,14.183,12.511,14.241,9.8,9.316,16.214,17.687,14.9,20.987,16.839,16.12,5.028,13.198,13.888,18.422,16.839,12.66,10.432,13.071,15.318,16.68,15.419,14.928,16.197,15.66,15.954,6.406,14.819,14.974,19.006,15.997,14.231,15.486,19.343,9.441,12.821,14.883,13.465,12.93,24.738,20.035,27.785,12.654,-0.225,19.014,31.188,23.797,24.952,29.665,15.004,27.711,28.238,16.806,26.362,27.661,6.079,28.303,10.455,16.236,24.331,25.546,18.876,20.186,25.794,25.994,26.43,5.964,14.091,15.342,29.05,17.102,29.897,8.919,28.795,27.706,28.964,-11.793,-12.327,27.469,26.122,26.033,26.95,26.437,27.823,27.372,24.004,25.5,14.648,21.611,18.912
"1339",7.678,12.433,13.04,7.874,7.282,12.416,10.759,11.133,11.759,9.664,10.468,6.059,9.375,8.06,1.78,12.879,14.926,10.627,14.614,14.749,10.686,2.151,11.396,12.444,13.076,14.749,6.521,6.774,7.712,11.969,10.228,10.464,10.136,10.277,12.288,12.638,0.713,10.222,9.727,14.314,10.594,9.226,10.369,16.148,3.311,8.873,9.197,10.876,10.616,19.546,18.053,21.067,6.243,-7.797,12.643,24.96,20.458,20.19,23.246,9.71,25.557,26.884,10.484,24.874,27.239,-2.215,26.527,3.618,9.901,19.535,19.494,13.018,16.625,21.235,21.625,21.25,-3.983,7.266,8.928,23.834,13.88,24.485,2.354,27.539,26.667,27.982,-20.441,-21.079,27.13,24.81,23.937,25.969,24.991,27.283,26.735,23.146,24.569,8.564,16.478,13.465
"1340",3.596,8.286,9.064,0.495,-0.822,5.264,5.298,5.127,6.031,1.491,4.868,0.391,3.587,6.476,-2.245,6.904,10.052,2.918,10.731,10.203,3.692,-0.656,7.512,9.005,8.966,10.203,-0.0890000000000001,-0.662,0.384,4.622,5.012,2.503,4.701,4.844,5.52,6.004,-2.37,1.22,3.025,10.553,4.322,1.792,4.217,11.869,-0.725,1.95,1.221,6.325,6.438,18.108,13.098,17.485,3.163,-11.223,7.581,19.234,15.252,17.114,18.449,4.576,20.787,23.112,4.391,21.406,26.78,-14.351,25.529,-4.634,2.597,15.723,13.552,7.609,11.197,17.509,17.947,16.264,-15.897,-2.133,0.69,18.899,8.62,16.775,-11.053,27.439,26.475,27.187,-23.52,-24.105,27.17,22.225,21.963,24.88,24.851,27.315,26.432,23.175,24.366,0.062,8.392,5.151
"1341",-1.312,4.626,7.395,-0.977,-2.186,4.19,2.786,1.492,3.989,0.467,2.691,-4.245,0.892,4.873,-9.202,5.474,8.836,2.21,6.998,8.521,1.125,-2.654,5.248,6.602,6.802,8.521,-3.595,-1.572,-2.036,3.806,0.451,0.994,2.401,1.35,4.451,4.937,-7.828,0.459,-0.0429999999999999,8.797,0.766,-0.0509999999999999,2.506,10.15,-7.009,0.592,-0.431,4.286,4.639,16.249,12.089,14.473,-4.629,-16.99,2.066,15.6,13.15,13.183,14.69,-0.895,19.552,18.736,-1.314,17.582,26.14,-20.996,21.93,-10.77,-4.068,10.612,7.976,2.345,6.836,12.014,12.655,10.452,-21.216,-4.481,-3.721,14.607,4.019,10.363,-14.687,24.781,23.577,25.413,-28.1,-28.727,25.568,18.279,18.793,22.354,21.965,26.143,25.32,20.716,22.334,-4.487,5.358,2.992
"1342",0.515,2.31,4.972,-2.443,-0.807,4.583,1.037,-1.289,1.93,-0.0699999999999998,4.243,-2.818,0.367,5.783,-11.092,4.523,8.016,2.381,4.668,8.912,-0.37,-2.048,6.808,8.19,5.128,8.912,-1.294,-3.021,0.317,3.594,-2.033,-0.319,1.077,-0.298,5.291,5.738,-5.567,1.328,-2.163,6.724,-1.057,-0.836,0.561,6.437,-5.816,-0.569,-0.890000000000001,6.081,6.31,13.702,8.448,11.497,-4.85,-8.527,-1.443,12.207,9.356,10.343,13.523,-2.922,16.145,18.984,-5.759,18.557,25.578,-21.907,23.754,-9.907,-1.123,7.756,5.061,-1.265,8.172,9.861,10.796,8.403,-27.147,-12.377,-7.438,13.752,5.803,7.479,-21.706,25.968,24.608,25.424,-28.848,-29.525,25.869,19.261,19.81,24.325,23.768,25.916,24.789,21.738,23.798,-7.151,0.389,-3.269
"1343",3.35,7.12,9.238,2.713,2.678,7.661,6.196,4.582,7.272,4.236,5.74,1.726,4.546,4.731,-1.366,8.731,11.502,5.922,8.348,10.055,5.194,-3.841,6.806,7.504,8.39,10.055,2.814,1.968,3.691,7.2,4.43,3.687,5.561,4.969,7.44,7.839,-2.04,4.676,3.525,9.669,5.118,3.559,5.901,10.809,0.317,4.209,2.284,6.444,6.753,14.686,12.185,14.492,-8.905,-11.093,1.798,16.059,13.997,11.403,14.545,-0.207,21.03,21.471,-2.251,20.005,27.663,-23.93,23.969,-11.141,-1.747,9.265,7.857,1.882,8.643,10.906,11.596,9.857,-20.74,-9.6,-3.401,14.137,6.209,10.613,-14.735,25.677,24.561,25.458,-31.439,-32.211,25.525,21.418,20.984,25.832,24.383,25.488,24.414,22.286,24.65,-3.761,4.355,0.879
"1344",3.134,10.202,9.076,5.391,4.662,8.471,9.104,8.941,9.987,6.825,6.515,2.29,5.966,4.582,-2.867,8.734,11.539,7.262,11.362,9.557,9.056,-4.462,8.583,8.171,10.066,9.557,3.681,3.6,4.639,8.052,8.502,8.39,7.008,8.389,8.082,8.479,-3.273,6.619,8.366,11.115,9.126,6.597,8.496,11.245,0.148,5.659,6.282,7.711,7.816,14.721,13.329,15.68,-5.568,-16.191,6.568,19.661,16.291,13.757,17.893,3.416,22.858,24.201,3.327,22.989,28.438,-12.52,23.827,-3.803,4.465,12.544,12.446,6.204,11.117,14.152,14.767,14.077,-9.228,0.253,3.999,17.665,8.297,15.788,-4.286,25.744,24.482,25.259,-30.801,-31.565,25.616,24.175,23.072,27.328,24.869,25.461,24.643,23.225,25.62,2.889,10.008,8.003
"1345",4.846,11.753,9.071,5.462,8.204,8.538,9.925,10.55,10.767,7.04,7.911,7.183,7.661,4.889,2.617,8.801,11.552,7.566,13.952,9.074,10.209,-2.287,7.992,7.342,10.576,9.074,7.801,3.292,7.964,8.021,10.465,10.231,7.381,9.656,8.272,8.683,0.101,8.272,9.707,11.459,10.359,7.36,8.845,10.954,3.199,5.549,9.62,7.402,7.279,16.008,12.621,18.677,1.958,-8.771,10.441,23.09,15.809,16.846,24.509,7.669,21.593,26.722,8.035,27.58,29.086,-5.902,24.344,1.776,9.38,16.347,16.895,10.115,16.657,17.869,18.632,18.846,-2.72,8.391,9.259,24.38,11.475,20.881,0.875,26.425,24.951,25.901,-22.868,-23.505,26.063,26.284,26.271,29.292,26.464,25.8,25.372,24.722,27.217,7.676,15.696,13.995
"1346",8.708,16.526,15.563,12.561,12.272,14.937,15.713,14.787,17.14,13.973,12.935,10.514,13.029,7.733,7.007,15.722,17.251,14.212,18.022,13.784,16.448,4.512,12.696,11.206,16.613,13.784,11.168,10.949,11.753,15.005,15.05,15.429,13.977,15.181,13.593,13.908,4.461,13.713,14.586,17.19,15.779,13.472,15.739,17.07,8.436,13.131,13.927,11.892,11.479,19.38,18.009,22.854,5.203,-4.663,14.687,27.491,20.201,20.484,26.864,11.449,23.606,28.172,12.892,29.199,28.635,2.523,26.715,8.35,13.772,20.529,22.769,14.94,19.789,21.72,21.997,23.244,5.684,16.078,15.442,26.793,15.312,28.14,10.834,27.995,26.822,27.836,-9.494,-9.95,27.113,26.522,26.232,28.151,27.7,27.182,26.677,25.618,26.975,13.765,22.95,21.384
"1347",12.595,20.131,17.662,14.199,15.46,15.443,18.561,19.034,19.558,15.976,15.224,14.842,16.007,9.33,12.393,16.212,17.586,15.556,22.222,13.568,18.577,7.243,12.925,11.785,19.804,13.568,15.292,11.919,15.473,15.461,19.033,18.961,16.359,18.621,14.993,15.293,9.436,16.592,17.869,19.974,18.82,15.781,17.572,20.59,12.972,14.002,17.227,12.808,12.333,23.509,19.885,28.647,10.884,1.727,19.435,33.167,23.83,24.006,30.76,16.491,26.105,28.654,18.526,28.837,28.155,9.739,27.9,14.414,19.78,23.969,27.02,21.342,22.241,25.339,25.476,27.126,12.501,22.651,19.879,29.298,18.103,32.663,14.634,28.594,27.558,28.853,-2.434,-2.801,27.78,26.229,26.819,27.886,26.915,28.047,27.37,24.812,25.978,18.192,29.311,28.027
"1348",14.767,23.103,21.418,15.992,16.281,17.736,20.666,21.955,21.631,17.169,16.427,16.267,18.299,10.698,14.84,19.918,20.636,16.978,25.191,17.268,20.246,9.415,15.888,14.967,22.652,17.268,16.235,14.378,16.085,17.92,21.959,21.156,19.832,21.253,16.592,16.858,11.214,17.081,20.326,22.659,20.879,17.121,19.731,24.377,14.445,17.049,19.533,15.645,14.998,25.945,24.119,29.613,14.053,5.193,23.656,34.082,27.403,26.793,30.165,19.469,28.277,28.027,22.289,26.53,27.63,13.455,28.628,16.618,21.605,26.183,29.861,24.204,20.525,27.348,27.442,28.89,15.67,22.471,21.486,30.555,18.02,35.48,17.722,29.248,27.853,29.298,-1.108,-1.472,27.707,25.915,26.478,27.252,26.763,28.363,27.516,24.544,25.618,19.863,30.115,27.879
"1349",16.074,22.398,21.426,16.846,16.45,19.582,20.689,21.054,21.772,18.809,17.41,16.28,18.389,11.412,14.049,20.636,21.245,18.789,24.108,18.493,20.853,8.72,15.991,16.043,22.536,18.493,16.383,15.131,16.535,19.624,21.161,20.672,19.784,20.777,18.458,18.684,10.809,18.021,19.819,23.14,20.826,18.205,19.957,24.204,14.118,17.532,18.908,16.427,15.678,26.122,23.668,28.718,16.254,3.973,22.243,33.412,27.721,26.84,29.679,17.901,29.47,28.674,20.586,26.508,27.554,11.715,28.723,15.424,20.857,26.178,28.849,22.383,20.726,27.278,27.311,28.364,12.981,20.019,20.085,29.237,17.95,33.933,15.267,29.324,28.187,29.653,-3.196,-3.621,28.083,26.383,26.866,27.57,26.735,28.765,28.005,24.596,25.79,19.25,28.605,26.277
"1350",10.533,18.057,17.662,10.564,10.098,13.33,15.262,16.233,16.159,11.529,12.648,9.567,13.174,9.557,6.975,15.763,17.336,12.197,20.545,15.858,14.168,4.507,12.579,12.914,18.943,15.858,9.922,9.343,10.295,12.861,16.115,15.133,15.441,15.428,13.206,13.562,6.475,11.571,14.167,19.435,15.094,11.307,14.433,21.463,8.048,12.182,13.193,12.307,11.827,25.717,21.289,29.196,12.977,3.465,18.68,31.688,24.836,24.661,28.71,15.803,27.91,28.364,17.846,26.164,27.928,5.925,28.343,10.992,17.457,24.096,25.798,20.125,19.68,25.322,25.424,26.27,5.351,15.556,15.446,27.616,16.758,30.749,9.398,28.971,27.934,29.568,-10.572,-11.049,27.88,25.573,26.053,26.987,26.593,28.481,27.899,24.445,25.676,14.892,24.053,21.504
